county,max_age,r_count,r_rate,n_registered,state
SMITH,99,0.993234865583484,0.8692476023756661,136828,TX
SOMERVELL,99,0.9925859470228489,0.8822738799569814,6380,TX
STARR,99,0.98340518721575,0.8515386355031553,32373,TX
STEPHENS,99,0.986129328597127,0.706106472964955,5220,TX
STERLING,99,0.9565359023166795,0.5436963568249616,868,TX
STONEWALL,96,0.9760872070831196,0.5699748363317008,921,TX
SUTTON,98,0.9680272680909359,0.803937515634025,2216,TX
SWISHER,99,0.9663482087541899,0.7088321473893097,3602,TX
TARRANT,99,0.999449551131307,0.8722106461825021,1138596,TX
TAYLOR,99,0.9972323827727618,0.8498335929022465,76411,TX
TERRELL,98,0.9297515169402762,0.5450924967110032,617,TX
TERRY,99,0.9755608164250735,0.812222609907821,5929,TX
THROCKMORTON,97,0.9626389276489645,0.6343725777816813,1104,TX
TITUS,99,0.9733002760769238,0.8196200179755131,16434,TX
TOM GREEN,99,0.994677375614727,0.7963946027017913,64812,TX
TRAVIS,99,0.9915526670356917,0.7831067318515215,769614,TX
TRINITY,99,0.988078930964539,0.9131037559857378,10425,TX
TYLER,99,0.991704693346642,0.8584756884691824,13551,TX
UPSHUR,99,0.9944972738980786,0.9025362111474491,26379,TX
UPTON,98,0.9674316695121715,0.699935043506669,2020,TX
UVALDE,99,0.9802652635273904,0.8076447443487967,16157,TX
VAL VERDE,99,0.9655544780686975,0.9371710311198732,25770,TX
VAN ZANDT,99,0.9960463173465192,0.9260915032769987,36657,TX
VICTORIA,99,0.9922022138772918,0.8545625189837773,52408,TX
WALKER,99,0.9894605673872899,0.8208914840394491,33104,TX
WALLER,99,0.9918052937466412,0.8678132395398309,32888,TX
WARD,99,0.9755117463901883,0.756999611443198,6374,TX
WASHINGTON,99,0.9959877741704631,0.8795726692422572,22849,TX
WEBB,99,0.993374026647061,0.8989781897472535,132129,TX
WHARTON,99,0.9952482281357435,0.8634169108570013,24372,TX
WHEELER,99,0.9772173750220715,0.7852636939212632,3099,TX
WICHITA,99,0.9892999716645302,0.8527621137779322,69720,TX
WILBARGER,99,0.971881171424265,0.7838174011970583,7470,TX
WILLACY,99,0.9365262317047601,0.8828760555579249,11137,TX
WILLIAMSON,99,0.9986233641893937,0.8690564664755421,365701,TX
WILSON,99,0.9982567877077163,0.8610688650335343,33636,TX
WINKLER,99,0.947702850878193,0.7508747542286506,3617,TX
WISE,99,0.9977395394511239,0.8743764025131034,43888,TX
WOOD,99,0.9945238168708371,0.8516707018883876,30573,TX
YOAKUM,99,0.9644122815419867,0.6828689568742105,4037,TX
YOUNG,99,0.9909047385992243,0.7590043275795683,11124,TX
ZAPATA,99,0.9506081163909149,0.8598802422599312,7470,TX
ZAVALA,99,0.9412876359171334,0.7040653454229027,7405,TX
